DATA,HORA,LINHA,EMPRESA,PREFIXO,TIPO DE ACIDENTE,SUB TIPO DE ACIDENTE,FERIDOS,MORTOS,LOCAL,LOCAL AUXILIAR 1,LOCAL AUXILIAR 2
"02/06/202
1",13:33,684,007,HI604,ATROPELAMENTO,CICLISTA,1,0,"RUA ADOLPHO BERTOLDI, CAMPO DE
SANTANA, CURITIBA","R. EMÍLIO TELES DE LIMA, 189 -
CAMPO DE SANTANA, CURITIBA - PR,
81490-504, BRASIL","RUA EWERTON LEINIG SAPORSKI, 189
- CAMPO DE SANTANA, CURITIBA -
PR, 81490-506, BRASIL"
"06/06/202
1",00:40,040,011,GB611,ATROPELAMENTO,CICLISTA,1,0,"RUA JOÃO DEMBINSKI, CIDADE
INDUSTRIAL DE CURITIBA, CURITIBA","R. RIO DO SUL, 27 - CIDADE
INDUSTRIAL DE CURITIBA, CURITIBA
- PR, 81220-300, BRASIL","R. GARUVA, 1 - CIDADE INDUSTRIAL
DE CURITIBA, CURITIBA - PR,
81240-200, BRASIL"
"10/06/202
1",10:13,550,011,GE710,ATROPELAMENTO,CICLISTA,1,0,"LINHA VERDE - BR 476 - XAXIM,
CURITIBA","RUA OMAR RAYMUNDO PICHETH, 7 -
XAXIM, CURITIBA - PR, 81810-150,
BRASIL","R. BARÃO DE SANTO ÂNGELO, 20 -
XAXIM, CURITIBA - PR, 81810-140,
BRASIL"
"11/06/202
1",17:53,523,006,EI008,ATROPELAMENTO,CICLISTA,1,0,"RUA JOSÉ HAUER, BOQUEIRÃO,
CURITIBA","RUA O BRASIL PARA CRISTO, 2228 -
BOQUEIRÃO, CURITIBA - PR,
81730-070, BRASIL","R. CARLOS ESSENFELDER, 3000 -
BOQUEIRÃO, CURITIBA - PR,
81730-060, BRASIL"
"09/07/202
1",15:18,706,008,JB607,ATROPELAMENTO,CICLISTA,1,0,"RUA ALFERES POLI, REBOUÇAS,
CURITIBA","AV. PRES. GETÚLIO VARGAS, 1021 -
REBOUÇAS, CURITIBA - PR,
80230-030, BRASIL","AV. IGUAÇU, 887 - REBOUÇAS,
CURITIBA - PR, 80230-020, BRASIL"
"12/07/202
1",07:35,602,007,HE610,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA MARECHAL FLORIANO
PEIXOTO, BOQUEIRÃO, CURITIBA","R. JOAQUIM DE FREITAS, 849 -
BOQUEIRÃO, CURITIBA - PR,
81730-310, BRASIL","R. PASTOR ANTÔNIO POLITO, 10901
- BOQUEIRÃO, CURITIBA - PR,
81770-260, BRASIL"
"12/07/202
1",05:35,716,008,JI859,ATROPELAMENTO,CICLISTA,1,0,"RUA LUDOVICO KAMINSKI, CIDADE
INDUSTRIAL DE CURITIBA, CURITIBA","R. CLAUDIO FELDENS, 62 - CIDADE
INDUSTRIAL DE CURITIBA, CURITIBA
- PR, 81260-414, BRASIL","R. PEDRO ALEIXO, 475 - CIDADE
INDUSTRIAL DE CURITIBA, CURITIBA
- PR, 81260-090, BRASIL"
"04/08/202
1",14:54,500,011,GE733,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA MARECHAL FLORIANO
PEIXOTO, HAUER, CURITIBA","R. ARTUR HAUER, 280 - HAUER,
CURITIBA - PR, 81610-190, BRASIL","ROD. RÉGIS BITTENCOURT, 2429 -
CAPÃO RASO, CURITIBA - PR,
82710-250, BRASIL"
"07/08/202
1",13:02,548,011,GI046,ATROPELAMENTO,CICLISTA,1,0,"RUA DOM GERALDO MICHELLETO
PELLANDA, SÍTIO CERCADO,
CURITIBA","R. MANOEL NÓBREGA, 02 - SÍTIO
CERCADO, CURITIBA - PR,
81935-310, BRASIL","RUA NOSSA SENHORA DE CARAVAGGIO,
195 - SÍTIO CERCADO, CURITIBA -
PR, 81935-307, BRASIL"
"17/08/202
1",17:17,602,011,GE604,ATROPELAMENTO,CICLISTA,3,0,"RUA RICARDO GASPARIAN MACHADO,
PINHEIRINHO, CURITIBA","R. ROSA TORTATO, 471 -
PINHEIRINHO, CURITIBA - PR,
81870-090, BRASIL","R. JOSÉ FERREIRA DA ROCHA, 317 -
PINHEIRINHO, CURITIBA - PR,
81870-080, BRASIL"
"01/09/202
1",07:15,303,005,DE700,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA PRESIDENTE AFFONSO
CAMARGO, CAPÃO DA IMBUIA,
CURITIBA","R. MARIANO TORRES, 1850 -
CENTRO, CURITIBA - PR,
80060-120, BRASIL","AV. SETE DE SETEMBRO, 2331 -
REBOUÇAS, CURITIBA - PR,
82860-140, BRASIL"
"02/09/202
1",16:50,303,005,DE712,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA PRESIDENTE AFFONSO
CAMARGO, CAPÃO DA IMBUIA,
CURITIBA","R. NOSSA SRA. DE FÁTIMA, 15 -
CAPÃO DA IMBUIA, CURITIBA - PR,
82800-300, BRASIL","R. ALBERTO SLUD, 42 - CAPÃO DA
IMBUIA, CURITIBA - PR,
82800-320, BRASIL"
"20/09/202
1",19:44,860,009,LC027,ATROPELAMENTO,CICLISTA,1,0,"RUA TEIXEIRA SOARES, SEMINÁRIO,
CURITIBA","AV. N. SRA. APARECIDA, 53 -
SEMINÁRIO, CURITIBA - PR,
80440-000, BRASIL","AV. SETE DE SETEMBRO, 6391 -
SEMINÁRIO, CURITIBA - PR,
80240-001, BRASIL"
"23/09/202
1",07:12,603,007,HE704,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA REPÚBLICA ARGENTINA,
ÁGUA VERDE, CURITIBA","AV. IGUAÇU, 2860 - ÁGUA VERDE,
CURITIBA - PR, 80240-031, BRASIL","AV. SILVA JARDIM, 2903 - ÁGUA
VERDE, CURITIBA - PR, 80240-020,
BRASIL"
"24/09/202
1",07:55,303,005,DE716,ATROPELAMENTO,CICLISTA,3,0,"AVENIDA SETE DE SETEMBRO,
CENTRO, CURITIBA","R. LOURENÇO PINTO, 500 - CENTRO,
CURITIBA - PR, 80010-160, BRASIL","R. BARÃO DO RIO BRANCO, 4240 -
CENTRO, CURITIBA - PR,
82860-140, BRASIL"
"28/09/202
1",07:33,304,005,DL040,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA PRESIDENTE AFFONSO
CAMARGO, CAPÃO DA IMBUIA,
CURITIBA","R. BENEDITO GUIL, 2 - CAPÃO DA
IMBUIA, CURITIBA - PR,
82800-270, BRASIL","RUA JORGE BATISTA CROCETTI, 35 -
CAPÃO DA IMBUIA, CURITIBA - PR,
82800-280, BRASIL"
"20/10/202
1",12:47,505,006,EL324,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA MARECHAL FLORIANO
PEIXOTO, BOQUEIRÃO, CURITIBA","R. SALVADOR FERRANTE, 1220 -
BOQUEIRÃO, CURITIBA - PR,
81650-230, BRASIL","RUA CORONEL LUIZ JOSÉ DOS
SANTOS, 1151 - BOQUEIRÃO,
CURITIBA - PR, 81650-240, BRASIL"
"05/11/202
1",11:38,022,003,BL610,ATROPELAMENTO,CICLISTA,1,0,"RUA DELEGADO LEOPOLDO BELCZAK,
CAPÃO DA IMBUIA, CURITIBA","RUA RONALD JOSÉ CARBONI, 258 -
CAPÃO DA IMBUIA, CURITIBA - PR,
82810-120, BRASIL","R. PROF. NIVALDO BRAGA, 1086 -
CAPÃO DA IMBUIA, CURITIBA - PR,
82810-150, BRASIL"
"26/11/202
1",19:25,502,002,KE707,ATROPELAMENTO,CICLISTA,1,0,"AVENIDA REPÚBLICA ARGENTINA,
NOVO MUNDO, CURITIBA","R. PEDRO BONAT, 52 - NOVO MUNDO,
CURITIBA - PR, 81110-040, BRASIL","R. PEDRO AMÉRICO, 688 - NOVO
MUNDO, CURITIBA - PR, 81110-010,
BRASIL"
"26/11/202
1",14:30,706,008,JC300,ATROPELAMENTO,CICLISTA,1,0,"PRAÇA RUI BARBOSA, CENTRO,
CURITIBA","PRAÇA RUI BARBOSA - CENTRO,
CURITIBA - PR, 82860-140, BRASIL","R. DES. WESTPHALEN, 285 -
CENTRO, CURITIBA - PR,
80010-110, BRASIL"
"01/12/202
1",17:14,684,007,HI606,ATROPELAMENTO,CICLISTA,1,0,"RUA JOANA RONCAGLIO BERTOLDI,
CAMPO DE SANTANA, CURITIBA","TV. JOSÉ OCHILISKI, 36 - CAMPO
DE SANTANA, CURITIBA - PR,
81490-352, BRASIL","R. ALDA BASSETE BERTHOLDI, 1368
- CAMPO DE SANTANA, CURITIBA -
PR, 81490-344, BRASIL"
"03/12/202
1",07:58,515,006,EI010,ATROPELAMENTO,CICLISTA,1,0,"RUA WILLIAM BOOTH, BOQUEIRÃO,
CURITIBA","R. MAESTRO CARLOS FRANK, 179 -
BOQUEIRÃO, CURITIBA - PR,
81730-320, BRASIL","R. PASTOR CARLOS FRANK, 559 -
BOQUEIRÃO, CURITIBA - PR,
81730-340, BRASIL"
"06/12/202
1",17:45,638,011,GI021,ATROPELAMENTO,CICLISTA,1,0,"RUA NOVA AURORA, SÍTIO CERCADO,
CURITIBA","R. PÉROLA DO OESTE, 234 - SÍTIO
CERCADO, CURITIBA - PR,
81925-417, BRASIL","R. PINHALÃO, 253 - SÍTIO
CERCADO, CURITIBA - PR,
81925-416, BRASIL"
"21/12/202
1",14:53,650,007,HI601,ATROPELAMENTO,CICLISTA,1,0,"MARGINAL LINHA VERDE - RODOVIA
BR 476, CIDADE INDUSTRIAL DE
CURITIBA, CURITIBA","R. PEDRO MAGALHÃES DE OLIVEIRA,
224 - PINHEIRINHO, CURITIBA -
PR, 81880-050, BRASIL","R. JOÃO CHEDE, 6842 - CIDADE
INDUSTRIAL, CURITIBA - PR,
81170-220, BRASIL"
